Date,Currency,Mean,Buy,Sell
4/6/2018,BIF,17.4264,17.3650607,17.48775252
4/9/2018,US DOLLAR,101.0017,100.9016667,101.1016667
4/9/2018,STG POUND,142.0422,141.8833333,142.2011111
4/9/2018,EURO,123.9144,123.7788889,124.05
4/9/2018,USHS,36.5836,36.49791464,36.66936456
4/9/2018,TSHS,22.366,22.29439014,22.43768686
4/9/2018,RWF,8.5788,8.565024975,8.592524075
4/9/2018,BIF,17.4313,17.37023788,17.49227796
4/10/2018,US DOLLAR,100.9906,100.8905556,101.0905556
4/10/2018,STG POUND,142.7522,142.5905556,142.9138889
4/10/2018,EURO,124.3978,124.2655556,124.53
4/10/2018,USHS,36.5629,36.50192622,36.62384432
4/10/2018,TSHS,22.4081,22.36608541,22.45006966
4/10/2018,RWF,8.5804,8.567325555,8.593470372
4/10/2018,BIF,17.4336,17.37293845,17.49420439
4/11/2018,US DOLLAR,101.0033,100.9033,101.1033
4/11/2018,STG POUND,143.1464,142.9867,143.3061
4/11/2018,EURO,124.8242,124.695,124.9533
4/11/2018,USHS,36.5583,36.4973,36.6192
4/11/2018,TSHS,22.4052,22.3633,22.4472
4/11/2018,RWF,8.5793,8.5662,8.5924
4/11/2018,BIF,17.4314,17.3707,17.492
4/12/2018,US DOLLAR,100.9756,100.8755556,101.0755556
4/12/2018,STG POUND,143.3481,143.1894444,143.5066667
4/12/2018,EURO,124.9664,124.8277778,125.105
4/12/2018,USHS,36.5683,36.50734324,36.62929021
4/12/2018,TSHS,22.4114,22.36940463,22.45340794
4/12/2018,RWF,8.5827,8.570711239,8.594748205
4/12/2018,BIF,17.4374,17.37799006,17.49680575
4/13/2018,US DOLLAR,100.8667,100.7666667,100.9666667
4/13/2018,STG POUND,143.1903,143.0327778,143.3477778
4/13/2018,EURO,124.1644,124.0283333,124.3005556
4/13/2018,USHS,36.6078,36.54671509,36.66887198
4/13/2018,TSHS,22.4356,22.39352922,22.47767119
4/13/2018,RWF,8.5926,8.581241004,8.604035726
4/13/2018,BIF,17.4562,17.39673159,17.51571287
4/16/2018,US DOLLAR,100.7694,100.6694444,100.8694444
4/16/2018,STG POUND,143.7117,143.5577778,143.8655556
4/16/2018,EURO,124.1903,124.0522222,124.3283333
4/16/2018,USHS,36.6431,36.58194035,36.7042852
4/16/2018,TSHS,22.5416,22.48450968,22.59871416
4/16/2018,RWF,8.6009,8.589511965,8.612345134
4/16/2018,BIF,17.4731,17.4134993,17.53262879
4/17/2018,US DOLLAR,100.6267,100.5211111,100.7322222
4/17/2018,STG POUND,144.0167,143.8588889,144.1744444
4/17/2018,EURO,124.6067,124.4694444,124.7438889
4/17/2018,USHS,36.6703,36.58213746,36.75844765
4/17/2018,TSHS,22.5388,22.4655026,22.61216549
4/17/2018,RWF,8.6141,8.603112101,8.625053886
4/17/2018,BIF,17.5013,17.44416991,17.5585007
4/18/2018,US DOLLAR,100.4028,100.3027778,100.5027778
4/18/2018,STG POUND,143.71,143.5494444,143.8705556
4/18/2018,EURO,124.0175,123.88,124.155
4/18/2018,USHS,36.7521,36.66565324,36.83846133
4/18/2018,TSHS,22.6389,22.59639037,22.68132599
4/18/2018,RWF,8.6339,8.624046212,8.643828408
4/18/2018,BIF,17.5404,17.48399436,17.59672104
4/19/2018,US DOLLAR,100.3989,100.2988889,100.4988889
4/19/2018,STG POUND,142.8703,142.7116667,143.0288889
4/19/2018,EURO,124.3514,124.2111111,124.4916667
4/19/2018,USHS,36.7535,36.66707205,36.83988966
4/19/2018,TSHS,22.7294,22.67686763,22.78190741
4/19/2018,RWF,8.6347,8.62516501,8.644163556
4/19/2018,BIF,17.5413,17.48516844,17.59740332
4/20/2018,US DOLLAR,100.2556,100.1555556,100.3555556
4/20/2018,STG POUND,142.6886,142.525,142.8522222
4/20/2018,EURO,124.1164,123.98,124.2527778
4/20/2018,USHS,36.8409,36.78919398,36.89261149
4/20/2018,TSHS,22.8517,22.78897254,22.91435545
4/20/2018,RWF,8.6475,8.638477414,8.65653428
4/20/2018,BIF,17.5677,17.51283215,17.62258709
4/23/2018,US DOLLAR,100.0556,99.95833333,100.1527778
4/23/2018,STG POUND,140.3494,140.2055556,140.4933333
4/23/2018,EURO,122.7639,122.6061111,122.9216667
4/23/2018,USHS,36.9396,36.85369574,37.02542726
4/23/2018,TSHS,22.8174,22.74525031,22.88953731
4/23/2018,RWF,8.6704,8.657183747,8.683618174
4/23/2018,BIF,17.6038,17.55018721,17.65735723
4/24/2018,US DOLLAR,99.9778,99.85,100.1055556
4/24/2018,STG POUND,139.5969,139.3994444,139.7944444
4/24/2018,EURO,122.3758,122.21,122.5416667
4/24/2018,USHS,37.0083,36.91103835,37.10565849
4/24/2018,TSHS,22.8452,22.76596925,22.92438658
4/24/2018,RWF,8.678,8.66286986,8.693039559
4/24/2018,BIF,17.753,17.60531661,17.90075113
4/25/2018,US DOLLAR,100.0478,99.945,100.1505556
4/25/2018,STG POUND,139.7417,139.5833333,139.9
4/25/2018,EURO,122.3247,122.1872222,122.4622222
4/25/2018,USHS,36.9824,36.89445335,37.07038871
4/25/2018,TSHS,22.8891,22.81564977,22.96262945
4/25/2018,RWF,8.6725,8.660276473,8.684776627
4/25/2018,BIF,17.6056,17.55157513,17.65971284
4/26/2018,US DOLLAR,100.1086,100.0127778,100.2044444
4/26/2018,STG POUND,139.5931,139.4433333,139.7427778
4/26/2018,EURO,122.025,121.8961111,122.1538889
4/26/2018,USHS,37.0099,36.92450989,37.09526005
4/26/2018,TSHS,22.7853,22.71356338,22.85707937
4/26/2018,RWF,8.6679,8.656830591,8.678891031
4/26/2018,BIF,17.5959,17.5440322,17.64774501
4/27/2018,US DOLLAR,100.3294,100.2294444,100.4294444
4/27/2018,STG POUND,140.2756,140.125,140.4261111
4/27/2018,EURO,122.2017,122.06,122.3433333
4/27/2018,USHS,36.9783,36.8915712,37.06495652
4/27/2018,TSHS,22.7551,22.68259087,22.82762329
4/27/2018,RWF,8.6488,8.637436011,8.660129813
4/27/2018,BIF,17.5576,17.5055235,17.60959576
4/30/2018,US DOLLAR,100.3611,100.2611111,100.4611111
4/30/2018,STG POUND,138.3147,138.1561111,138.4733333
4/30/2018,EURO,121.3281,121.1911111,121.465
4/30/2018,USHS,36.9815,36.90980479,37.05324985
4/30/2018,TSHS,22.7479,22.67544102,22.82041337
4/30/2018,RWF,8.6471,8.636785821,8.657394581
4/30/2018,BIF,17.552,17.50000553,17.60403391
5/2/2018,US DOLLAR,100.335,100.235,100.435
5/2/2018,STG POUND,137.8983,137.7388889,138.0577778
5/2/2018,EURO,120.4669,120.3355556,120.5983333
5/2/2018,USHS,37.0111,36.95922736,37.06290218
5/2/2018,TSHS,22.7638,22.69129288,22.83633461
5/2/2018,RWF,8.6498,8.640043809,8.659649823
5/2/2018,BIF,17.5566,17.50455518,17.60861974
5/3/2018,US DOLLAR,100.1856,100.0855556,100.2855556
5/3/2018,STG POUND,136.4722,136.3172222,136.6272222
5/3/2018,EURO,119.9039,119.7655556,120.0422222
5/3/2018,USHS,37.0563,36.99436055,37.11824328
5/3/2018,TSHS,22.7878,22.71513567,22.86044162
5/3/2018,RWF,8.6632,8.653720819,8.672580126
5/3/2018,BIF,17.5836,17.53233544,17.63491235
5/4/2018,US DOLLAR,100.2222,100.125,100.3194444
5/4/2018,STG POUND,136.1753,136.0272222,136.3233333
5/4/2018,EURO,120.0272,119.8966667,120.1577778
5/4/2018,USHS,37.0427,36.98186349,37.10362047
5/4/2018,TSHS,22.7695,22.69749412,22.84144819
5/4/2018,RWF,8.6596,8.650047903,8.669163546
5/4/2018,BIF,17.5772,17.52641285,17.62796504
5/7/2018,US DOLLAR,100.2644,100.1644444,100.3644444
5/7/2018,STG POUND,135.6908,135.5372222,135.8444444
5/7/2018,EURO,119.8025,119.665,119.94
5/7/2018,USHS,37.0271,36.96528208,37.08900918
5/7/2018,TSHS,22.7699,22.69728102,22.84243688
5/7/2018,RWF,8.656,8.646169516,8.665749656
5/7/2018,BIF,17.5708,17.52064698,17.62102321
5/8/2018,US DOLLAR,100.2917,100.1916667,100.3916667
5/8/2018,STG POUND,135.8647,135.7116667,136.0177778
5/8/2018,EURO,119.715,119.5811111,119.8488889
5/8/2018,USHS,37.0171,36.95525857,37.07893205
5/8/2018,TSHS,22.7537,22.68116544,22.82624969
5/8/2018,RWF,8.6547,8.645951689,8.663395159
5/8/2018,BIF,17.5661,17.51589607,17.61623555
5/9/2018,US DOLLAR,100.4611,100.3611111,100.5611111
5/9/2018,STG POUND,135.7047,135.5522222,135.8572222
5/9/2018,EURO,119.11,118.9755556,119.2444444
5/9/2018,USHS,36.9547,36.89298934,37.01632992
5/9/2018,TSHS,22.7054,22.6330037,22.77774702
5/9/2018,RWF,8.6483,8.632868018,8.663714365
5/9/2018,BIF,17.537,17.48747583,17.58649322
5/10/2018,US DOLLAR,100.595,100.495,100.695
5/10/2018,STG POUND,136.635,136.4888889,136.7811111
5/10/2018,EURO,119.4017,119.2672222,119.5361111
5/10/2018,USHS,36.9055,36.84393465,36.96701328
5/10/2018,TSHS,22.6752,22.60290978,22.74740037
5/10/2018,RWF,8.6368,8.621492626,8.65217175
5/10/2018,BIF,17.5142,17.46541536,17.56306284
5/11/2018,STG POUND,135.7956,135.6416667,135.9494444
5/11/2018,EURO,119.6419,119.5077778,119.7761111
5/11/2018,USHS,36.9871,36.92042459,37.05381119
5/11/2018,TSHS,22.72,22.64757726,22.79237929
5/11/2018,RWF,8.6508,8.636135888,8.665489195
5/11/2018,BIF,17.5412,17.4922447,17.59009595
5/11/2018,US DOLLAR,100.4406,100.3405556,100.5405556
5/14/2018,US DOLLAR,100.4317,100.3344444,100.5288889
5/14/2018,STG POUND,136.3089,136.1627778,136.455
5/14/2018,EURO,120.0683,119.9372222,120.1994444
5/14/2018,USHS,36.9904,36.92470932,37.05606804
5/14/2018,TSHS,22.722,22.65020558,22.79376751
5/14/2018,RWF,8.6521,8.638230359,8.666016988
5/14/2018,BIF,17.5427,17.49427472,17.59116732
5/15/2018,US DOLLAR,100.2694,100.1722222,100.3666667
5/15/2018,STG POUND,136.3242,136.1805556,136.4677778
5/15/2018,EURO,120.2508,120.1211111,120.3805556
5/15/2018,USHS,37.0303,36.9445367,37.11607787
5/15/2018,TSHS,22.7488,22.67685154,22.82069769
5/15/2018,RWF,8.5346,8.441547659,8.627641284
5/15/2018,BIF,17.7104,17.56858187,17.85225445
5/16/2018,US DOLLAR,100.4506,100.3505556,100.5505556
5/16/2018,STG POUND,135.2603,135.1038889,135.4166667
5/16/2018,EURO,118.85,118.7116667,118.9883333
5/16/2018,USHS,36.9884,36.92669801,37.05011875
5/16/2018,TSHS,22.7177,22.64532491,22.79010801
5/16/2018,RWF,8.6516,8.638594737,8.664625673
5/16/2018,BIF,17.5401,17.49189739,17.58834309
5/17/2018,US DOLLAR,100.4278,100.3277778,100.5277778
5/17/2018,STG POUND,135.5692,135.4194444,135.7188889
5/17/2018,EURO,118.4839,118.3494444,118.6183333
5/17/2018,USHS,36.9719,36.88532744,37.05853037
5/17/2018,TSHS,22.7229,22.65045593,22.79528213
5/17/2018,RWF,8.5234,8.430306715,8.616556841
5/17/2018,BIF,17.5441,17.49586074,17.59233623
5/18/2018,US DOLLAR,100.4244,100.3244444,100.5244444
5/18/2018,STG POUND,135.6069,135.455,135.7588889
5/18/2018,EURO,118.4967,118.36,118.6333333
5/18/2018,USHS,37.008,36.95618534,37.05976166
5/18/2018,TSHS,22.7236,22.651207,22.79603952
5/18/2018,RWF,8.6552,8.643570276,8.666880787
5/18/2018,BIF,17.5447,17.49644089,17.59292075
5/21/2018,US DOLLAR,100.5461,100.4461111,100.6461111
5/21/2018,STG POUND,135.4908,135.3361111,135.6455556
5/21/2018,EURO,118.3578,118.2255556,118.49
5/21/2018,USHS,36.998,36.91151063,37.08456165
5/21/2018,TSHS,22.6762,22.60395335,22.74851634
5/21/2018,RWF,8.5159,8.422878844,8.608894764
5/21/2018,BIF,17.664,17.52208784,17.80586605
5/22/2018,US DOLLAR,100.6006,100.5005556,100.7005556
5/22/2018,STG POUND,134.9494,134.7972222,135.1016667
5/22/2018,EURO,118.2931,118.165,118.4211111
5/22/2018,USHS,37.0426,36.97099762,37.1142227
5/22/2018,TSHS,22.6739,22.6016628,22.74614292
5/22/2018,RWF,8.6406,8.629565102,8.651693468
5/22/2018,BIF,17.514,17.46584207,17.56209197
5/23/2018,US DOLLAR,100.7989,100.6988889,100.8988889
5/23/2018,STG POUND,135.4225,135.2722222,135.5727778
5/23/2018,EURO,118.7344,118.5972222,118.8716667
5/23/2018,USHS,37.0243,36.9379687,37.11063788
5/23/2018,TSHS,22.6392,22.56714643,22.71127343
5/23/2018,RWF,8.6243,8.613970972,8.634653367
5/23/2018,BIF,17.4795,17.43151009,17.52750223
5/24/2018,US DOLLAR,101.0028,100.9027778,101.1027778
5/24/2018,STG POUND,134.7958,134.6355556,134.9561111
5/24/2018,EURO,118.3033,118.1716667,118.435
5/24/2018,USHS,36.9891,36.94260516,37.03565038
5/24/2018,TSHS,22.5935,22.5216364,22.66538197
5/24/2018,RWF,8.6076,8.597908179,8.617205781
5/24/2018,BIF,17.4448,17.39754375,17.49208534
5/25/2018,US DOLLAR,101.0711,100.9711111,101.1711111
5/25/2018,STG POUND,135.3208,135.1694444,135.4722222
5/25/2018,EURO,118.4964,118.3583333,118.6344444
5/25/2018,USHS,36.9673,36.88068619,37.05386579
5/25/2018,TSHS,22.5782,22.50642476,22.65004292
5/25/2018,RWF,8.6028,8.594314033,8.61137399
5/25/2018,BIF,17.5332,17.37116436,17.69525937
5/28/2018,US DOLLAR,101.18,101.08,101.28
5/28/2018,STG POUND,134.9458,134.7788889,135.1127778
5/28/2018,EURO,117.9594,117.8266667,118.0922222
5/28/2018,USHS,36.9985,36.94707741,37.0498615
5/28/2018,TSHS,22.5539,22.48222749,22.62564306
5/28/2018,RWF,8.599,8.586079186,8.611990503
5/28/2018,BIF,17.416,17.37065561,17.4614167
5/29/2018,US DOLLAR,101.5378,101.4377778,101.6377778
5/29/2018,STG POUND,135.1403,134.9922222,135.2883333
5/29/2018,EURO,117.7611,117.6333333,117.8888889
5/29/2018,USHS,36.9567,36.89572993,37.01776678
5/29/2018,TSHS,22.4745,22.40308722,22.54584091
5/29/2018,RWF,8.5693,8.556956075,8.58161544
5/29/2018,BIF,17.3547,17.30950871,17.39982912
5/30/2018,US DOLLAR,101.5658,101.4644444,101.6672222
5/30/2018,STG POUND,134.645,134.4955556,134.7944444
5/30/2018,EURO,117.2144,117.085,117.3438889
5/30/2018,USHS,37.0204,36.9342244,37.10659454
5/30/2018,TSHS,22.4584,22.38676291,22.53005979
5/30/2018,RWF,8.5675,8.555677838,8.579360039
5/30/2018,BIF,17.3499,17.3044956,17.39525614
5/31/2018,US DOLLAR,101.5658,101.4644444,101.6672222
5/31/2018,STG POUND,134.645,134.4955556,134.7944444
5/31/2018,EURO,117.2144,117.085,117.3438889
5/31/2018,USHS,37.0204,36.9342244,37.10659454
5/31/2018,TSHS,22.4584,22.38676291,22.53005979
5/31/2018,RWF,8.5675,8.555677838,8.579360039
5/31/2018,BIF,17.3499,17.3044956,17.39525614
6/4/2018,US DOLLAR,101.385,101.285,101.485
6/4/2018,STG POUND,134.8164,134.6677778,134.965
6/4/2018,EURO,118.1536,118.0183333,118.2888889
6/4/2018,USHS,37.2344,37.14834705,37.32043244
6/4/2018,TSHS,22.5083,22.43681332,22.57984894
6/4/2018,RWF,8.584,8.573515298,8.594559905
6/4/2018,BIF,17.3806,17.33517269,17.42607494
6/5/2018,US DOLLAR,100.9111,100.8111111,101.0111111
6/5/2018,STG POUND,134.8658,134.7177778,135.0138889
6/5/2018,EURO,118.1889,118.0605556,118.3172222
6/5/2018,USHS,37.5232,37.45132549,37.59506227
6/5/2018,TSHS,22.5942,22.52227478,22.66615232
6/5/2018,RWF,8.6255,8.616053129,8.634960873
6/5/2018,BIF,17.4639,17.4198658,17.50799074
6/6/2018,US DOLLAR,101,100.9,101.1
6/6/2018,STG POUND,134.9344,134.7833333,135.0855556
6/6/2018,EURO,117.8447,117.7116667,117.9777778
6/6/2018,USHS,37.5248,37.43818002,37.61149653
6/6/2018,TSHS,22.5842,22.512364,22.65609514
6/6/2018,RWF,8.6186,8.609760633,8.627353816
6/6/2018,BIF,17.4486,17.40454995,17.4925669
6/7/2018,US DOLLAR,100.825,100.725,100.925
6/7/2018,STG POUND,135.4853,135.3311111,135.6394444
6/7/2018,EURO,118.8431,118.71,118.9761111
6/7/2018,USHS,37.6991,37.61208818,37.78605113
6/7/2018,TSHS,22.6036,22.53158286,22.67560189
6/7/2018,RWF,8.6415,8.625776567,8.657235046
6/7/2018,BIF,17.4792,17.43542234,17.52295855
6/8/2018,US DOLLAR,100.8444,100.7444444,100.9444444
6/8/2018,STG POUND,135.1053,134.9527778,135.2577778
6/8/2018,EURO,119.1658,119.0305556,119.3011111
6/8/2018,USHS,37.91,37.82278481,37.99713246
6/8/2018,TSHS,22.5596,22.48761695,22.6315209
6/8/2018,RWF,8.6401,8.62470743,8.655564134
6/8/2018,BIF,17.4765,17.43345074,17.51957649
6/11/2018,US DOLLAR,101.0028,100.9027778,101.1027778
6/11/2018,STG POUND,135.2283,135.0694444,135.3872222
6/11/2018,EURO,118.4419,118.31,118.5738889
6/11/2018,USHS,37.8357,37.73387917,37.9375086
6/11/2018,TSHS,22.5192,22.47218177,22.56627667
6/11/2018,RWF,8.6273,8.612608072,8.641982106
6/11/2018,BIF,17.4491,17.40614886,17.49208534
6/12/2018,US DOLLAR,101.0461,100.9488889,101.1433333
6/12/2018,STG POUND,135.2022,135.0533333,135.3511111
6/12/2018,EURO,119.2044,119.0827778,119.3261111
6/12/2018,USHS,37.8442,37.76818377,37.92017963
6/12/2018,TSHS,22.5145,22.44339716,22.58568693
6/12/2018,RWF,8.6242,8.610359885,8.638034649
6/12/2018,BIF,17.4416,17.3991695,17.48409536
6/13/2018,US DOLLAR,101.1261,101.0288889,101.2233333
6/13/2018,STG POUND,135.11,134.9616667,135.2583333
6/13/2018,EURO,119.2394,119.1127778,119.3661111
6/13/2018,USHS,37.8983,37.83712583,37.95943954
6/13/2018,TSHS,22.4967,22.42565943,22.56780239
6/13/2018,RWF,8.6179,8.604638588,8.631194598
6/13/2018,BIF,17.4278,17.38541838,17.47025053
6/14/2018,US DOLLAR,101.1406,101.0405556,101.2405556
6/14/2018,STG POUND,134.9586,134.8166667,135.1005556
6/14/2018,EURO,119.0647,118.93,119.1994444
6/14/2018,USHS,37.9967,37.909709,38.08371776
6/14/2018,TSHS,22.4935,22.42184456,22.56519659
6/14/2018,RWF,8.6172,8.604154681,8.630197995
6/14/2018,BIF,17.426,17.38374499,17.46823333
6/18/2018,US DOLLAR,101.1056,101.0055556,101.2055556
6/18/2018,STG POUND,134.8292,134.68,134.9783333
6/18/2018,EURO,118.1011,117.975,118.2272222
6/18/2018,USHS,38.0049,37.94258111,38.06721302
6/18/2018,TSHS,22.5013,22.42959873,22.57301579
6/18/2018,RWF,8.4904,8.397957951,8.58289423
6/18/2018,BIF,17.432,17.38975682,17.47428634
6/19/2018,US DOLLAR,101.1333,101.0333333,101.2333333
6/19/2018,STG POUND,133.8306,133.6838889,133.9772222
6/19/2018,EURO,117.3147,117.18,117.4494444
6/19/2018,USHS,38.1181,38.0309516,38.2052128
6/19/2018,TSHS,22.5149,22.44320053,22.58660508
6/19/2018,RWF,8.6193,8.607720119,8.630814913
6/19/2018,BIF,17.4274,17.38528153,17.46948202
6/20/2018,US DOLLAR,101.1217,101.0216667,101.2216667
6/20/2018,STG POUND,133.1978,133.045,133.3505556
6/20/2018,EURO,116.8764,116.7427778,117.01
6/20/2018,USHS,38.1472,38.08473153,38.209625
6/20/2018,TSHS,22.4977,22.42602868,22.5694158
6/20/2018,RWF,8.6208,8.60979698,8.631811658
6/20/2018,BIF,17.4294,17.38738412,17.47149951
6/21/2018,US DOLLAR,100.96,100.86,101.06
6/21/2018,STG POUND,133.0156,132.8638889,133.1672222
6/21/2018,EURO,116.8833,116.7488889,117.0177778
6/21/2018,USHS,38.3816,38.29408272,38.46916518
6/21/2018,TSHS,22.5337,22.46190382,22.60559191
6/21/2018,RWF,8.6353,8.62487928,8.645647432
6/21/2018,BIF,17.4574,17.41519889,17.49950426
6/22/2018,US DOLLAR,100.83,100.7327778,100.9272222
6/22/2018,STG POUND,133.6775,133.5227778,133.8322222
6/22/2018,EURO,117.1056,116.9716667,117.2394444
6/22/2018,USHS,38.6196,38.52280796,38.71629559
6/22/2018,TSHS,22.5628,22.49145424,22.63414204
6/22/2018,RWF,8.662,8.637608178,8.686348369
6/22/2018,BIF,17.4799,17.43810997,17.52160557
6/25/2018,US DOLLAR,100.83,100.7327778,100.9272222
6/25/2018,STG POUND,133.6775,133.5227778,133.8322222
6/25/2018,EURO,117.1056,116.9716667,117.2394444
6/25/2018,USHS,38.6196,38.52280796,38.71629559
6/25/2018,TSHS,22.5628,22.49145424,22.63414204
6/25/2018,RWF,8.662,8.637608178,8.686348369
6/25/2018,BIF,17.4799,17.43810997,17.52160557
6/26/2018,US DOLLAR,100.8283,100.7311111,100.9255556
6/26/2018,STG POUND,133.8825,133.7344444,134.0305556
6/26/2018,EURO,117.8644,117.7388889,117.99
6/26/2018,USHS,38.4317,38.34509484,38.51838779
6/26/2018,TSHS,22.583,22.51164224,22.65437137
6/26/2018,RWF,8.6637,8.640808517,8.686492091
6/26/2018,BIF,17.4817,17.44156859,17.52189548
6/25/2018,STG POUND,133.9519,133.7994444,134.1044444
6/25/2018,EURO,117.4556,117.3288889,117.5822222
6/25/2018,USHS,38.3873,38.29955991,38.47499627
6/25/2018,TSHS,22.5779,22.50582475,22.64988162
6/25/2018,RWF,8.6685,8.644604275,8.692388779
6/25/2018,BIF,17.4926,17.45143291,17.53378994
6/25/2018,US DOLLAR,100.7628,100.6627778,100.8627778
6/27/2018,US DOLLAR,100.9439,100.8438889,101.0438889
6/27/2018,STG POUND,133.4122,133.2627778,133.5616667
6/27/2018,EURO,117.6289,117.5027778,117.755
6/27/2018,USHS,38.5859,38.49812238,38.67363747
6/27/2018,TSHS,22.5473,22.47538198,22.61911976
6/27/2018,RWF,8.6544,8.632097493,8.676777638
6/27/2018,BIF,17.4618,17.42134056,17.50230003
6/28/2018,US DOLLAR,101.045,100.945,101.145
6/28/2018,STG POUND,132.9992,132.8516667,133.1466667
6/28/2018,EURO,117.2886,117.1588889,117.4183333
6/28/2018,USHS,38.3493,38.26190123,38.4367725
6/28/2018,TSHS,22.5148,22.44302734,22.58655704
6/28/2018,RWF,8.6463,8.624575609,8.668086582
6/28/2018,BIF,17.4448,17.40481487,17.48476893
6/29/2018,US DOLLAR,101.05,100.95,101.15
6/29/2018,STG POUND,132.0969,131.9477778,132.2461111
6/29/2018,EURO,116.8572,116.7288889,116.9855556
6/29/2018,USHS,38.3771,38.28966881,38.46458643
6/29/2018,TSHS,22.5137,22.44191794,22.58543834
6/29/2018,RWF,8.6465,8.625354424,8.667657256
6/29/2018,BIF,17.4439,17.40395452,17.48390292
7/2/2018,US DOLLAR,100.8861,100.7861111,100.9861111
7/2/2018,STG POUND,132.6856,132.5372222,132.8338889
7/2/2018,EURO,117.4117,117.2811111,117.5422222
7/2/2018,USHS,38.4593,38.37161326,38.54697792
7/2/2018,TSHS,22.5602,22.48824096,22.63208665
7/2/2018,RWF,8.6614,8.640962509,8.681751785
7/2/2018,BIF,17.4732,17.43398157,17.5123336
7/3/2018,US DOLLAR,100.8411,100.7411111,100.9411111
7/3/2018,STG POUND,132.405,132.2444444,132.5655556
7/3/2018,EURO,117.1108,116.9805556,117.2411111
7/3/2018,USHS,38.3773,38.28965183,38.46493211
7/3/2018,TSHS,22.5603,22.48835955,22.63226973
7/3/2018,RWF,8.6652,8.644814688,8.685629832
7/3/2018,BIF,17.481,17.44175372,17.52015618
7/4/2018,US DOLLAR,100.8411,100.7411111,100.9411111
7/4/2018,STG POUND,132.8033,132.6533333,132.9533333
7/4/2018,EURO,117.4739,117.34,117.6077778
7/4/2018,USHS,38.2781,38.19058417,38.36566777
7/4/2018,TSHS,22.5504,22.47845278,22.6223433
7/4/2018,RWF,8.6658,8.64593019,8.685629832
7/4/2018,BIF,17.481,17.44175372,17.52015618
7/5/2018,US DOLLAR,100.725,100.625,100.825
7/5/2018,STG POUND,133.0517,132.9011111,133.2022222
7/5/2018,EURO,117.2803,117.1477778,117.4127778
7/5/2018,USHS,38.1733,38.08579221,38.26086957
7/5/2018,TSHS,22.5764,22.5043392,22.6484472
7/5/2018,RWF,8.6758,8.655886933,8.695652174
7/5/2018,BIF,17.5011,17.46183982,17.54037267
7/6/2018,US DOLLAR,100.7583,100.6583333,100.8583333
7/6/2018,STG POUND,133.2008,133.0511111,133.3505556
7/6/2018,EURO,117.8814,117.7538889,118.0088889
7/6/2018,USHS,38.1607,38.07320499,38.24819935
7/6/2018,TSHS,22.559,22.4869867,22.6310125
7/6/2018,RWF,8.6737,8.654536231,8.692772581
7/6/2018,BIF,17.4966,17.45864662,17.53456412
7/9/2018,US DOLLAR,100.8083,100.7083333,100.9083333
7/9/2018,STG POUND,133.7431,133.5955556,133.8905556
7/9/2018,EURO,118.5589,118.4261111,118.6916667
7/9/2018,USHS,37.993,37.90568998,38.08026479
7/9/2018,TSHS,22.5577,22.4857544,22.62970625
7/9/2018,RWF,8.6702,8.651961351,8.688456765
7/9/2018,BIF,17.4879,17.44999587,17.5258585
7/10/2018,US DOLLAR,100.8883,100.7883333,100.9883333
7/10/2018,STG POUND,134.6372,134.4933333,134.7811111
7/10/2018,EURO,118.775,118.6422222,118.9077778
7/10/2018,USHS,37.7646,37.67761953,37.85160319
7/10/2018,TSHS,22.5498,22.47784398,22.62166587
7/10/2018,RWF,8.6641,8.646714637,8.681560366
7/10/2018,BIF,17.4741,17.4361725,17.51194748
7/11/2018,US DOLLAR,100.9056,100.8055556,101.0055556
7/11/2018,STG POUND,133.9142,133.7622222,134.0661111
7/11/2018,EURO,118.1981,118.0694444,118.3266667
7/11/2018,USHS,37.6591,37.57219075,37.74593552
7/11/2018,TSHS,22.5261,22.45421044,22.59796087
7/11/2018,RWF,8.6627,8.645240306,8.680077156
7/11/2018,BIF,17.4711,17.43319949,17.50895564
7/12/2018,US DOLLAR,100.79,100.69,100.89
7/12/2018,STG POUND,133.7508,133.6044444,133.8972222
7/12/2018,EURO,118.4186,118.2888889,118.5483333
